1832*{'date': 'February 9', 'text': 'The Florida Legislative Council grants a city charter for Jacksonville, Florida.', 'self': False, 'pos': 'DET'}
1889*{'date': 'October 6', 'text': 'The Moulin Rouge cabaret opens in Paris.', 'self': False, 'pos': 'DET'}
1889*{'date': 'October 24', 'text': 'Sir Henry Parkes, Premier of New South Wales, delivers the Tenterfield Oration calling for the Federation of Australia.', 'self': False, 'pos': 'NP'}
1889*{'date': 'November', 'text': 'The first free elections are held in Costa Rica.', 'self': False, 'pos': 'DET'}
1889*{'date': 'November 2', 'text': 'North Dakota and South Dakota are admitted as the 39th and 40th U.S. states.', 'self': False, 'pos': 'NP'}
1889*{'date': 'November 8', 'text': 'Montana is admitted as the 41st U.S. state.', 'self': False, 'pos': 'NP'}
1889*{'date': 'November 11', 'text': 'Washington is admitted as the 42nd U.S. state.', 'self': False, 'pos': 'NP'}
1889*{'date': 'November 14', 'text': 'Inspired by Jules Verne, pioneer woman journalist Nellie Bly (Elizabeth Cochrane) begins an attempt to beat travel around the world in less than 80 days (Bly finishes the journey in 72 days, 6 hours and 11 minutes).', 'self': False, 'pos': 'NP'}
1889*{'date': 'November 15', 'text': 'Field Marshal Deodoro da Fonseca organizes a military coup which deposes Emperor Pedro II of Brazil and abolishes the Brazilian monarchy.', 'self': False, 'pos': 'NP'}
1889*{'date': 'November 17', 'text': 'The Brazilian Royal Family is forced into exile in France.', 'self': False, 'pos': 'DET'}
1889*{'date': 'November 19', 'text': 'The Empire of Brazil officially becomes a Federal Republic and Field Marshal Deodoro da Fonseca becomes its first president.', 'self': False, 'pos': 'DET'}
1889*{'date': 'November 20', 'text': 'Argentina is the first country to recognize the abolition of the monarchy in Brazil.', 'self': False, 'pos': 'NP'}
1889*{'date': 'November 21', 'text': "Gustav Mahler's First Symphony premieres.", 'self': False, 'pos': 'NP'}
1889*{'date': 'November 23', 'text': 'The first jukebox goes into operation at the Palais Royale Saloon in San Francisco.', 'self': False, 'pos': 'DET'}
1889*{'date': 'November 27', 'text': 'Clemson University is founded in Clemson, South Carolina.', 'self': False, 'pos': 'NP'}
1889*{'date': 'December 4', 'text': 'The Bayswater Railway Station (Victoria, Australia) officially opens.', 'self': False, 'pos': 'DET'}
1889*{'date': 'December 14', 'text': 'Wofford and Furman play the first intercollegiate football game in the state of South Carolina.', 'self': False, 'pos': 'NP'}
1889*{'date': 'December 23', 'text': 'The Spanish football team Recreativo de Huelva is formed (currently the oldest club in Spain).', 'self': False, 'pos': 'DET'}
1889*{'text': 'An early method of high-voltage direct current (HVDC) transmission as developed by the Swiss engineer René Thury is implemented commercially in Italy by the Acquedotto de Ferrari-Galliera company.', 'self': False, 'pos': 'DET'}
1889*{'text': 'The first West Virginia tornado is recorded.', 'self': False, 'pos': 'DET'}
1889*{'text': "The Wisden Cricketers' Almanack publishes its first Wisden Cricketers of the Year (actually titled Six Great Bowlers Of The Year).", 'self': False, 'pos': 'DET'}
1889*{'text': 'Frederick Abel invents cordite.', 'self': False, 'pos': 'NP'}
1889*{'text': 'Influenza pandemic originates in Russia.', 'self': False, 'pos': 'NP'}
1889*{'text': 'Yellow fever interrupts the building of the Panama Canal.', 'self': False, 'pos': 'NP'}
1889*{'text': 'A huge locust swarm crosses the Red Sea and destroys crops in the Nile Valley.', 'self': False, 'pos': 'DET'}
1889*{'text': 'The Capilano Suspension Bridge (the longest suspension foot-bridge in the world) is opened.', 'self': False, 'pos': 'DET'}
1889*{'text': 'The English football team Wimbledon F.C.', 'self': False, 'pos': 'DET'}
1889*{'text': 'Brook trout is introduced into the upper Firehole River, Yellowstone National Park.', 'self': False, 'pos': 'NP'}
1889*{'text': 'The Second International is founded.', 'self': False, 'pos': 'DET'}
1889*{'text': 'Plattsburgh Normal School (Plattsburgh, New York).', 'self': False, 'pos': 'NP'}
1889*{'text': 'Riverside Elementary School (Wichita, Kansas).', 'self': False, 'pos': 'NP'}
1889*{'text': 'Battle Ground Academy Franklin, Tennessee.', 'self': False, 'pos': 'NP'}
1889*{'text': 'The Indian Religious Code is created which forbids Native Americans to practice their religions.', 'self': False, 'pos': 'DET'}
1889*{'text': 'International Workers Congresses of Paris.', 'self': False, 'pos': 'NP'}
1888*{'date': 'January 3', 'text': 'The 91-centimeter telescope is first used at Lick Observatory.', 'self': False, 'pos': 'DET'}
1888*{'date': 'March 8', 'text': 'The Agriculture College of Utah, (later Utah State University) is founded in Logan, Utah.', 'self': False, 'pos': 'DET'}
1888*{'date': 'March 9', 'text': 'Frederick III is crowned German Emperor.', 'self': False, 'pos': 'NP'}
1888*{'date': 'March 11', 'text': 'The "Great Blizzard of \'88" begins along the eastern seaboard of the United States, shutting down commerce and killing more than 400.', 'self': False, 'pos': 'DET'}
1888*{'date': 'March 15', 'text': 'Start of the Sikkim Expedition.', 'self': False, 'pos': 'NP'}
1888*{'date': 'March 20', 'text': 'The very first Romani language operetta premieres in Moscow, Russia.', 'self': False, 'pos': 'DET'}
1888*{'date': 'March 22', 'text': 'The Football League is formed.', 'self': False, 'pos': 'DET'}
1888*{'date': 'March 27', 'text': 'Dorus Rijkers saves the 30-man crew of the Renown, risking his own life.', 'self': False, 'pos': 'NP'}
1888*{'date': 'April 3', 'text': 'The Brighton Beach Hotel in Coney Island is moved 520 feet using six steam locomotives by Civil Engineer B.C.', 'self': False, 'pos': 'DET'}
1888*{'date': 'April 6', 'text': "First New Year's Day of the solar calendar adopted by Siamese King Chulalongkorn with the 106th anniversary of Bangkok's founding in 1782 as its epoch (reference date).", 'self': False, 'pos': 'NP'}
1888*{'date': 'April 11', 'text': 'The Concertgebouw in Amsterdam is inaugurated.', 'self': False, 'pos': 'DET'}
1888*{'date': 'May 1', 'text': 'The United States Congress establishes the Fort Belknap Indian Reservation.', 'self': False, 'pos': 'DET'}
1888*{'date': 'May 13', 'text': 'Brazil abolishes the last remnants of slavery.', 'self': False, 'pos': 'NP'}
1888*{'date': 'May 30', 'text': 'Hong Kong Peak Tram began operation.', 'self': False, 'pos': 'NP'}
1888*{'date': 'June', 'text': 'Annie Besant organizes the London matchgirls strike of 1888.', 'self': True, 'pos': 'NP'}
1888*{'text': 'The Kingdom of Sedang is formed in modern-day Vietnam.', 'self': False, 'pos': 'DET'}
1888*{'text': 'Casey at the Bat is published.', 'self': False, 'pos': 'NP'}
1888*{'date': 'June 15', 'text': 'Wilhelm II is crowned German Emperor.', 'self': False, 'pos': 'NP'}
1888*{'date': 'June 29', 'text': "Handel's Israel in Egypt is recorded onto wax cylinder at The Crystal Palace, it being the earliest known recording of classical music.", 'self': False, 'pos': 'NP'}
1888*{'date': 'June 30', 'text': 'The Marine Biological Association Laboratory opens on Plymouth Hoe, Devon, UK.', 'self': False, 'pos': 'DET'}
1888*{'date': 'July 25', 'text': 'Frank Edward McGurrin, a court stenographer from Salt Lake City, Utah, purportedly the only person using touch typing at the time, wins a decisive victory over Louis Traub in a typing contest held in Cincinnati, Ohio.', 'self': False, 'pos': 'NP'}
1888*{'date': 'July 27', 'text': 'The British Parliament passes an act that permits bicycles on the road, on condition that they are equipped with a bell that should be rung while on the carriageway.', 'self': False, 'pos': 'DET'}
1888*{'date': 'August 5', 'text': 'Berta Benz arrives in Pforzheim, having driven 40 miles (64\xa0km) from Mannheim in a car manufactured by her husband Karl Benz, thus completing the first "long-distance" drive in the history of the automobile.', 'self': False, 'pos': 'NP'}
1888*{'date': 'August 7', 'text': 'The body of Martha Tabram is found, a possible murder victim of Jack the Ripper.', 'self': False, 'pos': 'DET'}
1888*{'date': 'August 9', 'text': 'A fire destroyed Main Building, the heart of Wells College in Aurora, NY causing a loss of $130,000.', 'self': False, 'pos': 'DET'}
1888*{'date': 'August 31', 'text': 'Mary Ann Nichols is murdered.', 'self': False, 'pos': 'NP'}
1888*{'date': 'September 4', 'text': 'George Eastman registers the trademark Kodak, and receives a patent for his camera which uses roll film.', 'self': False, 'pos': 'NP'}
1888*{'date': 'September 6', 'text': 'Charles Turner becomes the first cricket bowler to take 250 wickets in an English season – a feat since accomplished only by Tom Richardson (twice), J.T.', 'self': False, 'pos': 'NP'}
1888*{'date': 'October 1', 'text': 'Sofia University officially opens, becoming the first university in liberated Bulgaria.', 'self': False, 'pos': 'NP'}
1888*{'date': 'October 9', 'text': 'The Washington Monument officially opens to the general public.', 'self': False, 'pos': 'DET'}
1888*{'date': 'October 25', 'text': "St. Cuthbert's Society, University of Durham is founded after a general meeting, chaired by the Reverend Hastings Rashdall.", 'self': False, 'pos': 'NP'}
1888*{'date': 'November 20', 'text': 'The first St V-parade by students in Brussels.', 'self': False, 'pos': 'DET'}
1888*{'date': 'November 27', 'text': 'Delta Delta Delta was founded at Boston University.', 'self': False, 'pos': 'NP'}
1888*{'date': 'December 18', 'text': 'Richard Wetherill and his brother-in-law discover the Indian ruins of Mesa Verde in southwestern Colorado.', 'self': False, 'pos': 'NP'}
1888*{'text': 'John Robert Gregg first publishes Gregg Shorthand.', 'self': False, 'pos': 'NP'}
1888*{'text': 'Sarawak and Borneo become British protectorates.', 'self': False, 'pos': 'NP'}
1888*{'text': "Susan B. Anthony organizes a Congress for Women's Rights in Washington, DC.", 'self': False, 'pos': 'NP'}
1888*{'text': 'A national library in Athens, Greece is established.', 'self': False, 'pos': 'DET'}
1888*{'text': 'The first railway in China goes into operation.', 'self': False, 'pos': 'DET'}
1888*{'text': 'The Kodak camera increases the popularity of photography as a hobby.', 'self': False, 'pos': 'DET'}
1888*{'text': 'The dolphin Pelorus Jack is first sighted in Cook Strait, New Zealand.', 'self': False, 'pos': 'DET'}
1888*{'text': 'The Camborne School of Mines is founded in Cornwall, United Kingdom.', 'self': False, 'pos': 'DET'}
1888*{'text': "Rudyard Kipling's short story collection Plain Tales from the Hills is published in Calcutta, India.", 'self': False, 'pos': 'NP'}
1888*{'text': 'The Finnish epic Kalevala is published for the first time in the English Language by John Martin Crawford.', 'self': False, 'pos': 'DET'}
1888*{'text': 'The Baldwin School is founded in Bryn Mawr, Pennsylvania.', 'self': False, 'pos': 'DET'}
1888*{'text': 'Chin Gee Hee starts the Quong Tuck Company.', 'self': False, 'pos': 'NP'}
1888*{'text': 'U.S. President Grover Cleveland declares the Chinese "impossible of assimilation with our people and dangerous to our peace and welfare".', 'self': False, 'pos': 'NP'}
1888*{'text': 'Texas finishes its 3 million dollar state capital building in Austin.', 'self': False, 'pos': 'NP'}
1888*{'text': "Katz's Delicatessen is founded in the Lower East Side of Manhattan.", 'self': False, 'pos': 'NP'}
1887*{'date': 'January 11', 'text': "Louis Pasteur's anti-rabies treatment is defended in the French Academy of Medicine by Dr. Joseph Grancher.", 'self': False, 'pos': 'NP'}
1887*{'date': 'January 20', 'text': 'The United States Senate allows the Navy to lease Pearl Harbor as a naval base.', 'self': False, 'pos': 'DET'}
1887*{'text': 'The Amateur Athletic Union (AAU) is formed.', 'self': False, 'pos': 'DET'}
1887*{'date': 'Brisbane receives a daily rainfall of 465 millimetres', 'text': 'A record for any Australian capital city.', 'self': False, 'pos': 'DET'}
1887*{'date': 'February 4', 'text': 'The Interstate Commerce Act of 1887, as passed by the 49th United States Congress, is signed into law by President Grover Cleveland.', 'self': True, 'pos': 'DET'}
1887*{'date': 'February 5', 'text': 'The Giuseppe Verdi opera Otello premieres at La Scala.', 'self': False, 'pos': 'DET'}
1887*{'date': 'February 8', 'text': 'The Dawes Act, or the General Allotment Act, is enacted.', 'self': False, 'pos': 'DET'}
1887*{'date': 'February 23', 'text': 'The French Riviera is hit by a large earthquake, killing around 2,000 along the coast of the Mediterranean Sea.', 'self': False, 'pos': 'DET'}
1887*{'date': 'March 3', 'text': 'Anne Sullivan begins teaching Helen Keller.', 'self': False, 'pos': 'NP'}
1887*{'date': 'March 4', 'text': 'Gottlieb Daimler unveils his first automobile.', 'self': False, 'pos': 'NP'}
1887*{'date': 'March 7', 'text': 'North Carolina State University is established as North Carolina College of Agriculture and Mechanic Arts.', 'self': False, 'pos': 'NP'}
1887*{'date': 'March 13', 'text': 'Chester Greenwood patents earmuffs.', 'self': False, 'pos': 'NP'}
1887*{'date': 'March 19', 'text': 'Henry Cogswell College is established by Henry D. Cogswell.', 'self': False, 'pos': 'NP'}
1887*{'date': 'April 1', 'text': 'Mumbai Fire Brigade is established.', 'self': False, 'pos': 'NP'}
1887*{'date': 'April 4', 'text': 'Argonia, Kansas elects Susanna M. Salter as the first female mayor in the United States.', 'self': False, 'pos': 'NP'}
1887*{'date': 'April 10', 'text': 'The Catholic University of America is founded on Easter Sunday.', 'self': False, 'pos': 'DET'}
1887*{'date': 'April 21', 'text': 'Schnaebele incident – French/German border incident nearly leads to war between the two countries.', 'self': False, 'pos': 'NP'}
1887*{'date': 'April 20', 'text': 'Occidental College is founded.', 'self': False, 'pos': 'NP'}
1887*{'date': 'May 3', 'text': 'An earthquake hits Sonora, Mexico.', 'self': False, 'pos': 'DET'}
1887*{'date': 'May 9', 'text': "Buffalo Bill's Wild West Show opens in London.", 'self': False, 'pos': 'NP'}
1887*{'date': 'May 14', 'text': 'The cornerstone of the new Stanford University, in northern California, is laid (the college opens in 1891).', 'self': False, 'pos': 'DET'}
1887*{'date': 'June 8', 'text': 'Herman Hollerith receives a patent for his punched card calculator.', 'self': False, 'pos': 'NP'}
1887*{'date': 'June 18', 'text': 'The Reinsurance Treaty is closed between Germany and Russia.', 'self': False, 'pos': 'DET'}
1887*{'date': 'June 21', 'text': "The British Empire celebrates Queen Victoria's Golden Jubilee, marking the 50th year of her reign.", 'self': False, 'pos': 'DET'}
